종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"071950","코아스","KOSPI",,"654","-18","-2.68","672","672","605","1195152","769696671","20213315340","30907210"
"166480","코아스템켐온","KOSDAQ","벤처기업부","5860","80","1.38","5820","5950","5770","21644","126981490","192620403360","32870376"
"045970","코아시아","KOSDAQ","중견기업부","6860","130","1.93","6730","6900","6730","81957","560089940","180520049360","26314876"
"196450","코아시아씨엠","KOSDAQ","중견기업부","1323","10","0.76","1301","1358","1297","14140","18613111","59957806986","45319582"
"384470","코어라인소프트","KOSDAQ","기술성장기업부","17560","20","0.11","17300","17930","16900","282697","4928217440","216392213640","12323019"
"029960","코엔텍","KOSDAQ","우량기업부","7200","40","0.56","7160","7200","7100","166186","1188284570","360000000000","50000000"
"002020","코오롱","KOSPI",,"17000","110","0.65","16890","17010","16810","4651","78807780","214649242000","12626426"
"003070","코오롱글로벌","KOSPI",,"12240","500","4.26","11710","12250","11710","87157","1053404920","231736407120","18932713"
"003075","코오롱글로벌우","KOSPI",,"17430","570","3.38","16700","17430","16700","2233","38375450","12911045910","740737"
"450140","코오롱모빌리티그룹","KOSPI",,"2905","15","0.52","2900","2935","2850","32399","94213585","182367911250","62777250"
"45014K","코오롱모빌리티그룹우","KOSPI",,"5950","-50","-0.83","6050","6050","5860","349","2059980","14613914000","2456120"
"102940","코오롱생명과학","KOSDAQ","중견기업부","26800","0","0.00","26800","26800","26350","5882","156948600","305851140800","11412356"
"002025","코오롱우","KOSPI",,"13080","40","0.31","13100","13100","13030","983","12839420","14079181200","1076390"
"120110","코오롱인더","KOSPI",,"44100","350","0.80","43400","44250","43300","66070","2888749700","1213591913100","27519091"
"120115","코오롱인더우","KOSPI",,"23300","0","0.00","23250","23500","23150","2943","68730500","64491138000","2767860"
"950160","코오롱티슈진","KOSDAQ","관리종목(소속부없음)","8850","150","1.72","8700","8970","8560","54055","475490960","643443630750","72705495"
"138490","코오롱플라스틱","KOSPI",,"7510","130","1.76","7370","7570","7370","108587","815379920","285380000000","38000000"
"021240","코웨이","KOSPI",,"51000","-900","-1.73","51600","51700","50400","91303","4656798100","3763780569000","73799619"
"033290","코웰패션","KOSDAQ","우량기업부","7990","-20","-0.25","7960","8090","7820","363529","2900497590","707116869660","88500234"
"056360","코위버","KOSDAQ","우량기업부","6080","60","1.00","6000","6120","5970","38399","233236950","59564544000","9796800"
"282880","코윈테크","KOSDAQ","우량기업부","28500","550","1.97","27750","28700","27700","75274","2139293750","303204717000","10638762"
"121850","코이즈","KOSDAQ","벤처기업부","1617","32","2.02","1581","1637","1581","82112","132690083","49503120975","30614175"
"448710","코츠테크놀로지","KOSDAQ","벤처기업부","12900","180","1.42","12720","13070","12560","34924","448605390","65555116800","5081792"
"015710","코콤","KOSDAQ","중견기업부","4715","135","2.95","4640","4790","4580","168128","791932290","82656307500","17530500"
"052330","코텍","KOSDAQ","벤처기업부","6370","90","1.43","6280","6370","6280","27119","171451760","99209896240","15574552"
"322780","코퍼스코리아","KOSDAQ","중견기업부","2015","-5","-0.25","2020","2050","1999","204171","412712010","76434215195","37932613"
"036420","콘텐트리중앙","KOSPI",,"13940","-60","-0.43","14100","14170","13890","43550","610220000","268516573520","19262308"
"200130","콜마비앤에이치","KOSDAQ GLOBAL","우량기업부","16530","380","2.35","16170","16630","16040","40730","667519900","488355013740","29543558"
"031820","콤텍시스템","KOSPI",,"720","8","1.12","718","726","700","430640","308727599","87157055520","121051466"
"294570","쿠콘","KOSDAQ","벤처기업부","19740","450","2.33","19290","19950","19200","45527","896315890","202427481900","10254685"
"192400","쿠쿠홀딩스","KOSPI",,"16970","-30","-0.18","17000","17030","16920","15680","266147250","603490279450","35562185"
"284740","쿠쿠홈시스","KOSPI",,"22100","350","1.61","21900","22550","21800","36468","810290000","495864993000","22437330"
"317690","퀀타매트릭스","KOSDAQ","기술성장기업부","4745","45","0.96","4700","4800","4670","14507","68815920","78470015195","16537411"
"078940","퀀타피아","KOSDAQ","투자주의환기종목(소속부없음)","2050","-130","-5.96","2080","2155","1985","950154","1948145848","108843269900","53094278"
"432720","퀄리타스반도체","KOSDAQ","기술성장기업부","18650","710","3.96","17940","19010","17310","227869","4163655060","201566216000","10807840"
"456190","큐라켐","KONEX","일반기업부","19600","0","0.00","0","0","0","0","0","34384005600","1754286"
"365270","큐라클","KOSDAQ","기술성장기업부","9220","380","4.30","8840","9370","8830","48446","441874070","127746253240","13855342"
"348080","큐라티스","KOSDAQ","기술성장기업부","2640","-40","-1.49","2650","2690","2565","535794","1408589745","108147776880","40965067"
"086460","큐러블","KONEX","일반기업부","4805","-835","-14.80","6440","6440","4805","2","11245","14123817000","2939400"
"060280","큐렉소","KOSDAQ","중견기업부","14790","610","4.30","14320","14860","14230","392069","5721727530","605739092100","40955990"
"372320","큐로셀","KOSDAQ","기술성장기업부","28450","-550","-1.90","28200","31050","26950","2619080","76085487850","387282339200","13612736"
"040350","큐로컴","KOSDAQ","벤처기업부","481","7","1.48","474","500","468","211782","101220857","60593240032","125973472"
"051780","큐로홀딩스","KOSDAQ","중견기업부","365","0","0.00","361","365","360","115375","41936072","45414194250","124422450"
"115180","큐리언트","KOSDAQ","벤처기업부","4810","-20","-0.41","4730","4930","4670","69065","332887790","59733932570","12418697"
"445680","큐리옥스바이오시스템즈","KOSDAQ","기술성장기업부","26050","-2700","-9.39","27600","27800","25800","373755","9919891000","208725416600","8012492"
"182360","큐브엔터","KOSDAQ","중견기업부","14880","0","0.00","14880","15090","14620","136953","2038706570","205413742560","13804687"
"405100","큐알티","KOSDAQ","벤처기업부","13170","410","3.21","12860","13280","12720","37995","493654880","157883382360","11988108"
"066310","큐에스아이","KOSDAQ","벤처기업부","9220","-10","-0.11","9230","9240","9120","10450","95952740","85484345620","9271621"
"136660","큐엠씨","KONEX","일반기업부","1098","-2","-0.18","1100","1200","1000","23","24396","10369292400","9443800"
"016600","큐캐피탈","KOSDAQ","중견기업부","354","8","2.31","346","356","346","286634","101140818","63099477648","178247112"
"355390","크라우드웍스","KOSDAQ","기술성장기업부","28450","700","2.52","28300","29650","27850","157424","4539392100","115108927600","4046008"
"264900","크라운제과","KOSPI",,"8580","80","0.94","8490","8600","8470","19869","169692030","107454633000","12523850"
"26490K","크라운제과우","KOSPI",,"10160","-60","-0.59","10160","10280","10160","1134","11574290","7859369600","773560"
"005740","크라운해태홀딩스","KOSPI",,"5850","0","0.00","5800","5950","5800","7593","44784860","86856979950","14847347"
"005745","크라운해태홀딩스우","KOSPI",,"10140","80","0.80","10110","10150","10070","4492","45401570","6091361640","600726"
"259960","크래프톤","KOSPI",,"203000","9900","5.13","193900","203500","190900","166244","33269157900","9817636829000","48362743"
"096240","크레버스","KOSDAQ","우량기업부","17130","100","0.59","17030","17160","16990","15414","263185620","194223023400","11338180"
"215570","크로넥스","KONEX","일반기업부","1199","5","0.42","1199","1199","1061","822","879266","6088590343","5078057"
"114120","크루셜텍","KOSDAQ","관리종목(소속부없음)","10850","0","0.00","0","0","0","0","0","24913021350","2296131"
"110790","크리스에프앤씨","KOSDAQ","우량기업부","8440","10","0.12","8370","8700","8370","3640","30852660","197757302400","23430960"
"900250","크리스탈신소재","KOSDAQ","외국기업(소속부없음)","1712","33","1.97","1700","1727","1681","998294","1707680719","164165458768","95891039"
"045520","크린앤사이언스","KOSDAQ","중견기업부","8230","-120","-1.44","8250","8440","8140","20631","170437210","53495000000","6500000"
"036170","클라우드에어","KOSDAQ","중견기업부","949","-1","-0.11","939","959","937","101698","96348786","58235979074","61365626"
"214150","클래시스","KOSDAQ GLOBAL","우량기업부","38650","-400","-1.02","39250","40300","38600","227349","8933940500","2503619532300","64776702"
"352770","클리노믹스","KOSDAQ","기술성장기업부","2285","-5","-0.22","2350","2370","2285","558808","1293010330","73063055515","31975079"
"237880","클리오","KOSDAQ","우량기업부","29700","-50","-0.17","29750","29900","27400","82571","2415655100","536719184100","18071353"
"139670","키네마스터","KOSDAQ","중견기업부","3725","25","0.68","3700","3770","3610","27177","100656895","52080755975","13981411"
"020120","키다리스튜디오","KOSPI",,"4600","285","6.60","4315","4610","4300","136763","619731670","170157523600","36990766"
"413600","키움제6호스팩","KOSDAQ","SPAC(소속부없음)","2090","-5","-0.24","2145","2145","2090","562","1174890","7168700000","3430000"
"433530","키움제7호스팩","KOSDAQ","SPAC(소속부없음)","2055","-5","-0.24","2050","2055","2035","17434","35548765","8435775000","4105000"
"446840","키움제8호스팩","KOSDAQ","SPAC(소속부없음)","2045","-15","-0.73","2045","2055","2035","10347","21163140","12024600000","5880000"
"039490","키움증권","KOSPI",,"93300","100","0.11","92400","93700","92400","22022","2056452300","2446951669800","26226706"
"054780","키이스트","KOSDAQ","우량기업부","6650","80","1.22","6520","6740","6520","25321","168545030","129992823450","19547793"
"336040","타스컴","KONEX","일반기업부","10590","0","0.00","10000","10690","9800","695","7111280","44521471950","4204105"
"219130","타이거일렉","KOSDAQ","우량기업부","19380","-80","-0.41","19460","19850","18970","25769","494986890","122370940200","6314290"
"346010","타이드","KONEX","일반기업부","9000","-400","-4.26","9000","9000","9000","10","90000","43740558000","4860062"
"318660","타임기술","KONEX","일반기업부","1900","100","5.56","1800","1900","1800","61","109900","4088991900","2152101"
"434190","탈로스","KONEX","일반기업부","5990","-90","-1.48","6100","6100","5720","4803","28059310","44142909660","7369434"
"360070","탑머티리얼","KOSDAQ","벤처기업부","67400","1100","1.66","66200","69400","66200","70162","4771779500","538144718200","7984343"
"180060","탑선","KONEX","일반기업부","9000","-190","-2.07","9190","9390","8700","957","8433290","84128994000","9347666"
"065130","탑엔지니어링","KOSDAQ","중견기업부","5610","10","0.18","5600","5680","5500","31393","174450300","95753151780","17068298"
"134580","탑코미디어","KOSDAQ","중견기업부","3330","-30","-0.89","3305","3350","3265","53295","175296735","73345804110","22025767"
"014580","태경비케이","KOSPI",,"6700","-50","-0.74","6690","6790","6670","181083","1217891770","184806770000","27583100"
"015890","태경산업","KOSPI",,"6750","50","0.75","6700","6810","6690","122659","829797030","197294062500","29228750"
"006890","태경케미컬","KOSPI",,"12890","-370","-2.79","13100","13100","12760","91983","1186532850","149524000000","11600000"
"023160","태광","KOSDAQ","우량기업부","14980","330","2.25","14720","15030","14640","149077","2224736790","396970000000","26500000"
"003240","태광산업","KOSPI",,"615000","7000","1.15","607000","616000","607000","374","229101000","684741000000","1113400"
"011280","태림포장","KOSPI",,"2340","-10","-0.43","2370","2370","2300","43233","100943940","165685899600","70805940"
"323280","태성","KOSDAQ","벤처기업부","2720","45","1.68","2675","2760","2650","153039","414242175","68645265600","25237230"
"053620","태양","KOSDAQ","우량기업부","7240","90","1.26","7140","7260","7140","2070","14929770","62264000000","8600000"
"052960","태양3C","KONEX","일반기업부","4000","0","0.00","0","0","0","0","0","19548312000","4887078"
"004100","태양금속","KOSPI",,"3675","55","1.52","3960","3965","3655","3611918","13757803550","134872500000","36700000"
"004105","태양금속우","KOSPI",,"5810","210","3.75","6050","6050","5700","81741","474490360","19173000000","3300000"
"116100","태양기계","KONEX","일반기업부","1518","-267","-14.96","1518","1518","1518","1","1518","9472298748","6239986"
